Time;Mode;State;Warning 1;Warning 2;Longitude;Latitude;Heading;Speed;LGamma Dose rate (?Sv/h);LGamma BKG dose rate (?Sv/h);LGamma (cps);LGamma Bkg (cps);Neutron (cps);Neutron Bkg (cps);High range;HGamma filtered (cps);HGamma filtered Dose rate (?Sv/h);Ext (cps);Event #;Acq state;Live time (s);Temperature(C);Dose (?Sv);MCA Satured;ID 01;CL 01;ID 02;CL 02;ID 03;CL 03;ID 04;CL 04;ID 05;CL 05;ID 06;CL 06;ID 07;CL 07;ID 08;CL 08;
2017-05-30 14:52:29.034;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;0.28;0.065;966.4;414.2;0;0;False;1.8;0.468;--;11;Manual;17.957;31.19;0.040;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:30.042;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;0.282;0.065;971.5;414.2;0;0;False;0;0.374;--;11;Manual;19.164;31.19;0.040;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:30.920;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;0.306;0.065;1029.9;414.2;0;0;False;0;0.3;--;11;Manual;20.031;31.19;0.040;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:31.588;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;0.493;0.065;1459.9;414.2;0;0;False;0;0.24;--;11;Manual;20.698;31.19;0.040;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:32.257;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;0.768;0.065;2110.2;414.2;0;0;False;1.5;0.368;--;11;Manual;21.364;31.19;0.041;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:32.919;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;1.982;0.065;4595.2;414.2;0;0;False;7.5;1.177;--;11;Manual;22.030;31.19;0.041;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:33.614;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;5.665;0.065;11299.8;414.2;0;0;True;22.6;7.233;--;11;Manual;22.691;31.19;0.042;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:34.315;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;8.071;0.065;15662.9;414.2;0;0;True;21.2;8.282;--;11;Manual;23.394;31.19;0.043;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:35.193;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;6.687;0.065;13204.8;414.2;0;0;True;8;7.563;--;11;Manual;24.272;31.19;0.045;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:35.880;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;4.876;0.065;9830.7;414.2;0;0;True;0;6.05;--;11;Manual;24.957;31.19;0.047;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:36.573;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;3.613;0.065;7460.2;414.2;0;0;True;1.4;5.01;--;11;Manual;25.647;31.19;0.048;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:37.274;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;2.681;0.065;5745;414.2;0;0;False;0;4.008;--;11;Manual;26.339;31.19;0.049;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:38.484;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;2.042;0.065;4506.9;414.2;0;0;False;1.6;3.399;--;11;Manual;27.559;31.25;0.049;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:39.235;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;1.548;0.065;3528.3;414.2;0;0;False;1.4;2.879;--;11;Manual;28.298;31.25;0.049;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:39.932;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;1.194;0.065;2833.9;414.2;0;0;False;1.4;2.472;--;11;Manual;28.995;31.25;0.049;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:40.626;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;0.959;0.065;2365.3;414.2;0;0;False;0;1.977;--;11;Manual;29.694;31.25;0.049;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:41.322;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;0.787;0.065;2022.7;414.2;0;0;False;2.9;1.921;--;11;Manual;30.388;31.25;0.049;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:42.013;Source Search;Alarm;T? change;;-43.427777;-22.871114;46.13;.1;0.685;0.065;1820.2;414.2;0;0;False;0;1.537;--;11;Manual;31.078;31.25;0.049;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:42.729;Source Search;Alarm;T? change;;-43.42778;-22.871106;66.14;1.22;0.581;0.065;1666.1;414.2;0;0;False;1.4;1.399;--;11;Manual;31.773;31.25;0.049;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:44.138;Source Search;Alarm;T? change;;-43.42778;-22.871106;66.14;1.22;0.524;0.065;1542.7;414.2;0;0;False;0.7;1.202;--;11;Manual;33.187;31.25;0.049;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:44.888;Source Search;Alarm;T? change;;-43.42778;-22.871106;66.14;1.22;0.499;0.065;1503.5;414.2;0;0;False;1.3;1.115;--;11;Manual;33.954;31.25;0.050;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:45.580;Source Search;Alarm;T? change;;-43.42778;-22.871106;66.14;1.22;0.465;0.065;1445.8;414.2;0;0;False;0;0.892;--;11;Manual;34.645;31.25;0.050;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:46.303;Source Search;Alarm;T? change;;-43.42778;-22.871106;66.14;1.22;0.435;0.065;1407.1;414.2;0;0;False;1.4;0.878;--;11;Manual;35.361;31.25;0.050;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:47.721;Source Search;Alarm;T? change;;-43.42778;-22.871106;66.14;1.22;0.425;0.065;1377.6;414.2;0;0;False;0;0.702;--;11;Manual;36.054;31.25;0.050;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:48.466;Source Search;Alarm;T? change;;-43.42778;-22.871106;66.14;1.22;0.405;0.065;1327.1;414.2;0;0;False;0;0.562;--;11;Manual;37.527;31.25;0.050;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:50.246;Source Search;Alarm;T? change;;-43.42778;-22.871106;66.14;1.22;0.412;0.065;1338.4;414.2;0;0;False;0;0.45;--;11;Manual;38.270;31.31;0.050;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:51.174;Source Search;Alarm;T? change;;-43.42778;-22.871106;66.14;1.22;0.404;0.065;1308.4;414.2;0;0;False;0.5;0.419;--;11;Manual;40.245;31.31;0.050;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:52.248;Source Search;Alarm;ID BKG old;;-43.42778;-22.871106;66.14;1.22;0.404;0.065;1293.4;414.2;0;0;False;0;0.335;--;11;Manual;41.112;31.31;0.050;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:53.481;Source Search;Alarm;ID BKG old;;-43.42778;-22.871106;66.14;1.22;0.408;0.065;1275.5;414.2;0;0;False;0.9;0.37;--;11;Manual;42.272;31.31;0.050;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:54.471;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.4;0.065;1278.9;414.2;0;0;False;0;0.296;--;;Slidding;10.232;31.31;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:56.711;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.401;0.065;1270.4;414.2;0.1;0;False;0.4;0.285;--;;Slidding;11.890;31.31;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:57.498;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.388;0.065;1267;414.2;0.1;0;False;1.3;0.377;--;;Slidding;11.990;31.31;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:58.750;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.389;0.065;1264.9;414.2;0.1;0;False;0;0.301;--;;Slidding;12.421;31.31;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:52:59.538;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.392;0.065;1263.5;414.2;0;0;False;1.1;0.374;--;;Slidding;12.615;31.31;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:00.544;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.378;0.065;1254.8;414.2;0;0;False;1.3;0.447;--;;Slidding;11.935;31.38;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:00.964;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.382;0.065;1249.3;414.2;0;0;False;0;0.358;--;;Slidding;11.822;31.38;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:01.465;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.379;0.065;1242.9;414.2;0;0;False;2;0.522;--;;Slidding;10.347;31.38;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:01.888;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.384;0.065;1233.8;414.2;0;0;False;7.1;1.258;--;;Slidding;9.899;31.38;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:02.394;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.38;0.065;1240.3;414.2;0;0;False;0;1.006;--;;Slidding;9.236;31.38;0.051;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:02.817;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.384;0.065;1248.6;414.2;0;0;False;0;0.805;--;;Slidding;8.518;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:03.503;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.38;0.065;1266.9;414.2;0;0;False;0;0.644;--;;Slidding;6.726;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:03.936;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.393;0.065;1283.3;414.2;0;0;False;0;0.515;--;;Slidding;6.420;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:04.579;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.397;0.065;1260.7;414.2;0;0;False;0;0.412;--;;Slidding;5.923;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:05.082;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.393;0.065;1269.5;414.2;0;0;False;0;0.33;--;;Slidding;5.536;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:05.504;Source Search;Alarm;ID BKG old;;-43.427787;-22.871098;293.74;.31;0.399;0.065;1289.6;414.2;0;0;False;0;0.264;--;;Slidding;5.159;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:06.008;Source Search;Alarm;ID BKG old;;-43.427796;-22.871088;128.24;.14;0.391;0.065;1256.1;414.2;0;0;False;2;0.446;--;;Slidding;5.029;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:10.579;Source Search;Alarm;ID BKG old;;-43.427796;-22.871088;128.24;.14;0.388;0.065;1263;414.2;0;0;False;0.5;0.411;--;;Slidding;8.905;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:11.139;Source Search;Alarm;ID BKG old;;-43.427796;-22.871088;128.24;.14;0.387;0.065;1265.4;414.2;0;0;False;0;0.329;--;;Slidding;9.239;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:11.643;Source Search;Alarm;ID BKG old;;-43.427796;-22.871088;128.24;.14;0.417;0.065;1364.9;414.2;0;0;False;0;0.263;--;;Slidding;9.241;31.38;0.052;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:12.081;Source Search;Alarm;ID BKG old;;-43.427796;-22.871088;128.24;.14;0.435;0.065;1402.4;414.2;0;0;False;4.6;0.751;--;;Slidding;9.247;31.38;0.053;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:12.591;Source Search;Alarm;ID BKG old;;-43.427796;-22.871088;177.83;.39;0.453;0.065;1452.1;414.2;0;0;False;0;0.601;--;;Slidding;9.114;31.38;0.053;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:13.011;Source Search;Alarm;ID BKG old;;-43.427796;-22.871088;177.83;.39;0.469;0.065;1516.4;414.2;0;0;False;2.3;0.746;--;;Slidding;9.073;31.38;0.053;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:13.792;Source Search;Alarm;ID BKG old;;-43.427796;-22.871088;177.83;.39;0.496;0.065;1588.9;414.2;0;0;False;2.6;0.899;--;;Slidding;9.200;31.38;0.053;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:14.299;Source Search;Alarm;ID BKG old;;-43.427795;-22.871089;341.34;.07;0.548;0.065;1744.6;414.2;0;0;False;6;1.425;--;;Slidding;9.200;31.38;0.053;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:14.738;Source Search;Alarm;ID BKG old;;-43.427795;-22.871089;341.34;.07;0.799;0.065;2274.8;414.2;0;0;False;2.4;1.417;--;;Slidding;9.208;31.38;0.053;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:15.261;Source Search;Alarm;ID BKG old;;-43.427793;-22.871091;267.87;.06;1.569;0.065;4048.2;414.2;0;0;False;6;1.839;--;;Slidding;9.208;31.38;0.053;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:15.704;Source Search;Alarm;ID BKG old;;-43.427793;-22.871091;267.87;.06;2.734;0.065;6603.4;414.2;0;0;False;10.9;2.753;--;;Slidding;5.290;31.38;0.054;False;Co-60;10;Cs-137;3;;;;;;;;;;;;;
2017-05-30 14:53:16.191;Source Search;Alarm;ID BKG old;;-43.427791;-22.871093;267.87;.06;4.029;0.065;9354.3;414.2;0;0;False;8;3.144;--;;Slidding;5.035;31.38;0.054;False;Co-60;10;Cs-137;7;;;;;;;;;;;;;
2017-05-30 14:53:16.670;Source Search;Alarm;ID BKG old;;-43.427789;-22.871094;267.87;.06;5.054;0.065;11693.8;414.2;0;0;False;10.7;3.775;--;;Slidding;5.001;31.38;0.055;False;Co-60;10;Cs-137;8;;;;;;;;;;;;;
2017-05-30 14:53:17.174;Source Search;Alarm;ID BKG old;;-43.427789;-22.871094;267.87;.06;5.995;0.065;13627.1;414.2;0;0;False;14.8;4.764;--;;Slidding;5.037;31.38;0.056;False;Co-60;10;Cs-137;9;;;;;;;;;;;;;
2017-05-30 14:53:17.641;Source Search;Alarm;ID BKG old;;-43.427789;-22.871094;267.87;.06;6.61;0.065;15065.8;414.2;0;0;True;14.5;5.52;--;;Slidding;5.017;31.38;0.057;False;Co-60;10;Cs-137;10;;;;;;;;;;;;;
2017-05-30 14:53:18.237;Source Search;Alarm;ID BKG old;;-43.427788;-22.871095;66.65;.53;6.929;0.065;15584.8;414.2;0;0;True;14;6.063;--;;Slidding;5.072;31.38;0.058;False;Co-60;10;Cs-137;10;;;;;;;;;;;;;
2017-05-30 14:53:19.166;Source Search;Alarm;ID BKG old;;-43.427788;-22.871095;66.65;.53;6.811;0.065;15130.5;414.2;0;0;True;7.5;5.728;--;;Slidding;5.231;31.38;0.060;False;Co-60;10;Cs-137;9;;;;;;;;;;;;;
2017-05-30 14:53:19.877;Source Search;Alarm;ID BKG old;;-43.427788;-22.871095;66.65;.53;5.606;0.065;12536.2;414.2;0;0;False;2.9;4.919;--;;Slidding;5.427;31.38;0.061;False;Co-60;10;Cs-137;9;;;;;;;;;;;;;
2017-05-30 14:53:20.425;Source Search;Alarm;ID BKG old;;-43.427788;-22.871095;66.65;.53;4.157;0.065;9463.9;414.2;0;0;False;0;3.935;--;;Slidding;5.572;31.38;0.061;False;Co-60;10;Cs-137;9;;;;;;;;;;;;;
2017-05-30 14:53:20.960;Source Search;Alarm;ID BKG old;;-43.427788;-22.871095;66.65;.53;3.027;0.065;7024.9;414.2;0;0;False;0;3.148;--;;Slidding;5.614;31.44;0.061;False;Co-60;10;Cs-137;9;;;;;;;;;;;;;
2017-05-30 14:53:21.563;Source Search;Alarm;ID BKG old;;-43.427778;-22.871098;277.26;.03;2.251;0.065;5332.2;414.2;0;0;False;0;2.519;--;;Slidding;5.757;31.44;0.061;False;Co-60;10;Cs-137;9;;;;;;;;;;;;;
2017-05-30 14:53:22.815;Source Search;Alarm;ID BKG old;;-43.427778;-22.871098;277.26;.03;1.715;0.065;4168.2;414.2;0;0;False;1.6;2.203;--;;Slidding;6.513;31.44;0.062;False;Co-60;10;Cs-137;8;;;;;;;;;;;;;
2017-05-30 14:53:23.350;Source Search;Alarm;ID BKG old;;-43.427778;-22.871098;277.26;.03;1.318;0.065;3339.4;414.2;0;0;False;0;1.762;--;;Slidding;6.588;31.44;0.062;False;Co-60;10;Cs-137;8;;;;;;;;;;;;;
2017-05-30 14:53:24.011;Source Search;Alarm;ID BKG old;;-43.427778;-22.871098;277.26;.03;1.06;0.065;2766.8;414.2;0;0;False;0;1.41;--;;Slidding;6.644;31.44;0.062;False;Co-60;10;Cs-137;7;;;;;;;;;;;;;
2017-05-30 14:53:24.479;Source Search;Alarm;ID BKG old;;-43.427778;-22.871098;277.26;.03;0.865;0.065;2369.7;414.2;0;0;False;0;1.128;--;;Slidding;6.832;31.44;0.062;False;Co-60;10;Cs-137;3;;;;;;;;;;;;;
2017-05-30 14:53:24.966;Source Search;Alarm;ID BKG old;;-43.427776;-22.871098;315.89;.02;0.83;0.065;2300.8;414.2;0;0;False;0;0.902;--;;Slidding;6.833;31.44;0.062;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:25.768;Source Search;Alarm;ID BKG old;;-43.427776;-22.871098;315.89;.02;0.731;0.065;2088.5;414.2;0;0;False;0;0.722;--;;Slidding;6.713;31.44;0.062;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:26.268;Source Search;Alarm;ID BKG old;;-43.427775;-22.871098;17.83;.15;0.641;0.065;1904.7;414.2;0;0;False;0;0.577;--;;Slidding;6.517;31.44;0.062;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:26.762;Source Search;Alarm;ID BKG old;;-43.427775;-22.871098;17.83;.15;0.621;0.065;1865;414.2;0;0;False;0;0.462;--;;Slidding;6.453;31.44;0.062;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:27.265;Source Search;Alarm;ID BKG old;;-43.427775;-22.871098;17.83;.15;0.604;0.065;1852.7;414.2;0;0;False;2;0.605;--;;Slidding;6.411;31.44;0.062;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:27.850;Source Search;Alarm;ID BKG old;;-43.427775;-22.871098;17.83;.15;0.594;0.065;1811.9;414.2;0;0;False;0;0.484;--;;Slidding;6.389;31.44;0.062;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:28.343;Source Search;Alarm;ID BKG old;;-43.427775;-22.871098;17.83;.15;0.556;0.065;1706.6;414.2;0;0;False;2;0.622;--;;Slidding;5.634;31.44;0.062;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:28.766;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427775;-22.871098;17.83;.15;0.517;0.065;1600.6;414.2;0;0;False;2.4;0.778;--;;Slidding;5.513;31.44;0.062;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:29.529;Source Search;Alarm;ID BKG old;;-43.427775;-22.871098;17.83;.15;0.532;0.065;1635.4;414.2;0;0;False;1.3;0.778;--;;Slidding;5.741;31.44;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:30.037;Source Search;Alarm;ID BKG old;;-43.427777;-22.871098;359.41;.39;0.529;0.065;1631.4;414.2;0;0;False;0;0.623;--;;Slidding;5.573;31.44;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:30.473;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427777;-22.871098;359.41;.39;0.527;0.065;1637.3;414.2;0;0;False;2.3;0.774;--;;Slidding;5.500;31.44;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:31.308;Source Search;Alarm;ID BKG old;;-43.427777;-22.871098;359.41;.39;0.534;0.065;1635.2;414.2;0;0;False;0;0.619;--;;Slidding;5.520;31.50;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:31.804;Source Search;Alarm;ID BKG old;;-43.427777;-22.871098;359.41;.39;0.544;0.065;1637.5;414.2;0;0;False;0;0.495;--;;Slidding;5.521;31.50;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:32.342;Source Search;Alarm;ID BKG old;;-43.427777;-22.871098;87.85;1.21;0.556;0.065;1627.8;414.2;0;0;False;0;0.396;--;;Slidding;5.472;31.50;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:32.839;Source Search;Alarm;ID BKG old;;-43.427776;-22.871097;87.85;1.21;0.548;0.065;1643;414.2;0;0;False;0;0.317;--;;Slidding;5.482;31.50;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:33.339;Source Search;Alarm;ID BKG old;;-43.427776;-22.871097;87.85;1.21;0.535;0.065;1637.3;414.2;0;0;False;0;0.253;--;;Slidding;5.403;31.50;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:33.852;Source Search;Alarm;ID BKG old;;-43.427776;-22.871097;87.85;1.21;0.546;0.065;1642.5;414.2;0;0;False;0;0.203;--;;Slidding;5.402;31.50;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:34.374;Source Search;Alarm;ID BKG old;;-43.427776;-22.871097;87.85;1.21;0.558;0.065;1674.7;414.2;0.4;0;False;2;0.392;--;;Slidding;5.495;31.50;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:34.815;Source Search;Alarm;ID BKG old;;-43.427771;-22.871088;66.28;.16;0.56;0.065;1678;414.2;0.3;0;False;0;0.314;--;;Slidding;5.265;31.50;0.063;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:36.177;Source Search;Alarm;ID BKG old;;-43.427771;-22.871088;66.28;.16;0.552;0.065;1688.4;414.2;0.3;0;False;0.7;0.337;--;;Slidding;6.133;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:36.680;Source Search;Alarm;ID BKG old;;-43.427772;-22.871087;219.2;.14;0.557;0.065;1694.1;414.2;0.2;0;False;0;0.27;--;;Slidding;6.205;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:37.139;Source Search;Alarm;ID BKG old;;-43.427772;-22.871087;219.2;.14;0.556;0.065;1677.6;414.2;0.2;0;False;2.1;0.465;--;;Slidding;5.840;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:37.639;Source Search;Alarm;ID BKG old;;-43.427773;-22.871086;78.97;.1;0.553;0.065;1660.9;414.2;0.1;0;False;0;0.372;--;;Slidding;5.839;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:38.074;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427773;-22.871086;78.97;.1;0.551;0.065;1665;414.2;0.1;0;False;0;0.298;--;;Slidding;5.807;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:38.660;Source Search;Alarm;ID BKG old;;-43.427773;-22.871086;78.97;.1;0.565;0.065;1681.4;414.2;0.1;0;False;3.6;0.658;--;;Slidding;5.857;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:39.177;Source Search;Alarm;ID BKG old;;-43.427773;-22.871086;78.97;.1;0.558;0.065;1708.1;414.2;0.1;0;False;2.2;0.784;--;;Slidding;5.814;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:39.604;Source Search;Alarm;ID BKG old;;-43.427773;-22.871086;78.97;.1;0.545;0.065;1704;414.2;0.1;0;False;0;0.627;--;;Slidding;5.830;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:40.107;Source Search;Alarm;ID BKG old;;-43.427774;-22.871085;54.46;.15;0.567;0.065;1726.8;414.2;0;0;False;0;0.502;--;;Slidding;5.818;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:40.551;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427774;-22.871085;54.46;.15;0.561;0.065;1724.4;414.2;0;0;False;2.3;0.673;--;;Slidding;5.727;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:41.032;Source Search;Alarm;ID BKG old;;-43.427775;-22.871085;131.32;.04;0.541;0.065;1703.9;414.2;0;0;False;2;0.773;--;;Slidding;4.859;31.50;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:41.492;Source Search;Alarm;ID BKG old;;-43.427776;-22.871085;241.95;.2;0.546;0.065;1659.1;414.2;0;0;False;0;0.619;--;;Slidding;4.818;31.56;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:42.122;Source Search;Alarm;ID BKG old;;-43.427776;-22.871085;241.95;.2;0.559;0.065;1690.4;414.2;0;0;False;0;0.495;--;;Slidding;4.973;31.56;0.064;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:42.723;Source Search;Alarm;ID BKG old;;-43.427776;-22.871085;241.95;.2;0.571;0.065;1718.2;414.2;0;0;False;0;0.396;--;;Slidding;5.081;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:43.222;Source Search;Alarm;ID BKG old;;-43.427777;-22.871085;224.5;.06;0.573;0.065;1718.7;414.2;0;0;False;0;0.317;--;;Slidding;5.157;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:43.803;Source Search;Alarm;ID BKG old;;-43.427777;-22.871085;224.5;.06;0.551;0.065;1708.5;414.2;0;0;False;1.7;0.458;--;;Slidding;5.171;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:44.305;Source Search;Alarm;ID BKG old;;-43.427781;-22.871086;244.87;.46;0.57;0.065;1723.4;414.2;0;0;False;4;0.837;--;;Slidding;5.214;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
2017-05-30 14:53:44.734;Source Search;Alarm;ID BKG old;Ne BKG low;-43.427781;-22.871086;244.87;.46;0.602;0.065;1742.9;414.2;0;0;False;2.4;0.949;--;;Slidding;5.121;31.56;0.065;False;Co-60;10;;;;;;;;;;;;;;;
