Time;Mode;State;Warning 1;Warning 2;Latitude;Longitude;Heading;Speed;LGamma Dose rate (?Sv/h);LGamma BKG dose rate (?Sv/h);LGamma (cps);LGamma Bkg (cps);Neutron (cps);Neutron Bkg (cps);High range;HGamma filtered (cps);HGamma filtered Dose rate (?Sv/h);Ext (cps);Event #;Acq state;Live time (s);Temperature(C);Dose (?Sv);MCA Satured;ID 01;CL 01;Danger
2017-05-30 14:48:21.662;Source Search;Alarm;T? change;;-22870974;-4342801;276.34;1.15;0.17;0.065;707.4;414.2;0.0;0;False;0.0;0.406;--;8.0;BKG;79.817;28.81;0.004;False;90-2670 keV;7.0;0
2017-05-30 14:48:23.508;Source Search;Alarm;T? change;;-22870974;-4342801;276.34;1.15;0.166;0.065;716.2;414.2;0.0;0;False;1.1;0.452;--;8.0;BKG;81.666;28.81;0.004;False;90 keV;7.0;0
2017-05-30 14:48:24.014;Source Search;Alarm;T? change;;-22880974;-4352801;276.34;1.15;0.176;0.065;724.5;414.2;0.0;0;False;0.0;0.361;--;8.0;BKG;82.166;28.81;0.004;False;90 keV;7.0;1
2017-05-30 14:48:24.494;Source Search;Alarm;T? change;;-22670974;-4362801;276.34;1.15;0.176;0.065;732.6;414.2;0.0;0;False;0.0;0.289;--;8.0;BKG;82.645;28.81;0.004;False;90 keV;7.0;0
2017-05-30 14:48:29.308;Source Search;Alarm;T? change;;-23570934;-4127945;353.38;1.3;0.182;0.065;740.7;414.2;0.0;0;False;0.0;0.306;--;8.0;BKG;87.454;28.81;0.004;False;90-2669 keV;7.0;1
2017-05-30 14:48:29.797;Source Search;Alarm;T? change;;-21870908;-43427905;353.38;1.3;0.179;0.065;726.1;414.2;0.0;0;False;2.0;0.486;--;8.0;BKG;87.941;28.81;0.004;False;90-2669 keV;7.0;0
2017-05-30 14:48:30.297;Source Search;Alarm;T? change;;-22870908;-43227905;353.38;1.3;0.186;0.065;726.6;414.2;0.0;0;False;2.1;0.631;--;8.0;BKG;88.426;28.81;0.004;False;90 keV;7.0;0
2017-05-30 14:48:30.804;Source Search;Alarm;T? change;;-23870908;-43427905;353.38;1.3;0.179;0.065;725.9;414.2;0.0;0;False;2.0;0.738;--;8.0;BKG;88.93;28.94;0.004;False;91 keV;7.0;1
2017-05-30 14:48:31.636;Source Search;Alarm;T? change;;-22070908;-43027905;353.38;1.3;0.175;0.065;716.5;414.2;0.0;0;False;1.2;0.728;--;8.0;BKG;89.785;28.94;0.004;False;91 keV;7.0;0
2017-05-30 14:48:32.145;Source Search;Alarm;T? change;;-22890908;-42427905;353.38;1.3;0.169;0.065;711.6;414.2;0.0;0;False;0.0;0.582;--;8.0;BKG;90.285;28.94;0.004;False;91 keV;7.0;1
2017-05-30 14:48:32.625;Source Search;Alarm;T? change;;-23870908;-43227905;353.38;1.3;0.16;0.065;678.0;414.2;0.0;0;False;0.0;0.466;--;8.0;BKG;90.767;28.94;0.004;False;91 keV;7.0;0
2017-05-30 14:48:33.202;Source Search;Alarm;T? change;;-23870908;-42427905;353.38;1.3;0.16;0.065;723.5;414.2;0.0;0;False;0.0;0.373;--;8.0;BKG;91.296;28.94;0.004;False;91-2670 keV;7.0;0
2017-05-30 14:48:33.770;Source Search;Alarm;T? change;;-23870908;-43427905;353.38;1.3;0.15;0.065;723.1;414.2;0.0;0;False;0.0;0.298;--;8.0;BKG;91.821;28.94;0.004;False;91-2670 keV;7.0;0
2017-05-30 14:48:34.271;Source Search;Alarm;T? change;;-30970908;-50527905;353.38;1.3;0.163;0.065;743.4;414.2;0.0;0;False;0.0;0.238;--;8.0;BKG;92.39;28.94;0.004;False;91-2670 keV;7.0;1
2017-05-30 14:48:34.770;Source Search;Alarm;T? change;;-43427905;-22870908;353.38;1.3;0.168;0.065;730.6;414.2;0.0;0;False;0.0;0.191;--;8.0;BKG;92.891;28.94;0.004;False;91-2670 keV;7.0;0
2017-05-30 14:48:35.280;Source Search;Alarm;T? change;;-43427905;-22870908;353.38;1.3;0.165;0.065;728.6;414.2;0.0;0;False;0.0;0.153;--;8.0;BKG;93.391;28.94;0.004;False;90-2670 keV;7.0;0
2017-05-30 14:48:35.806;Source Search;Alarm;T? change;;-6685066;-43952653;325.89;1.11;0.181;0.065;747.8;414.2;0.0;0;False;2.0;0.355;--;8.0;BKG;93.897;28.94;0.004;False;90-2670 keV;7.0;1
2017-05-30 14:48:36.520;Source Search;Alarm;T? change;;-8281803;-45987547;325.89;1.11;0.176;0.065;750.5;414.2;0.0;0;False;0.0;0.284;--;8.0;BKG;94.625;28.94;0.004;False;90-2670 keV;7.0;0
2017-05-30 14:48:37.578;Source Search;Alarm;T? change;;-6360585;-45755729;325.89;1.11;0.19;0.065;769.9;414.2;0.0;0;False;0.0;0.182;--;8.0;BKG;95.676;28.94;0.004;False;90-2670 keV;7.0;1
2017-05-30 14:48:38.097;Source Search;Alarm;T? change;;-12977058;-46677269;325.89;1.11;0.19;0.065;770.3;414.2;0.0;0;False;0.0;0.145;--;8.0;BKG;96.192;28.94;0.004;False;90-2670 keV;7.0;0
2017-05-30 14:48:39.158;Source Search;Alarm;T? change;;-9368790;-48582658;325.89;1.11;0.19;0.065;747.9;414.2;0.0;0;False;0.0;0.093;--;8.0;BKG;97.23;28.94;0.004;False;90-2669 keV;7.0;0
2017-05-30 14:48:40.182;Source Search;Alarm;T? change;;-3027166;-45381249;325.89;1.11;0.2;0.065;759.9;414.2;0.0;0;False;2.0;0.292;--;8.0;BKG;98.274;28.94;0.004;False;90-2670 keV;7.0;1
2017-05-30 14:48:40.692;Source Search;Alarm;T? change;;-6321423;-42081130;325.89;1.11;0.194;0.065;745.5;414.2;0.0;0;False;0.0;0.234;--;8.0;BKG;98.791;28.94;0.004;False;90-2670 keV;7.0;0
2017-05-30 14:48:41.213;Source Search;Alarm;T? change;;-7681690;-47847304;325.89;1.11;0.198;0.065;757.1;414.2;0.0;0;False;0.0;0.187;--;8.0;BKG;99.301;29.13;0.005;False;90-2670 keV;7.0;1
2017-05-30 14:48:41.720;Source Search;Alarm;T? change;;-13167855;-43317864;325.89;1.11;0.18;0.065;753.8;414.2;0.0;0;False;0.0;0.15;--;8.0;BKG;99.821;29.13;0.005;False;90-2670 keV;7.0;0
2017-05-30 14:48:43.834;Source Search;Alarm;T? change;;-5701257;-45307818;325.89;1.11;0.171;0.065;743.9;414.2;0.0;0;False;0.0;0.077;--;8.0;BKG;101.814;29.13;0.005;False;90-2670 keV;7.0;0
2017-05-30 14:48:44.754;Source Search;Alarm;T? change;;-11367944;-40276148;325.89;1.11;0.166;0.065;739.6;414.2;0.3;0;False;0.0;0.061;--;8.0;BKG;102.435;29.13;0.005;False;90-2670 keV;7.0;1
2017-05-30 14:48:45.565;Source Search;Alarm;T? change;;-8481309;-49830352;325.89;1.11;0.165;0.065;729.4;414.2;0.3;0;False;0.0;0.049;--;8.0;BKG;103.563;29.13;0.005;False;90-2669 keV;7.0;0
2017-05-30 14:48:46.343;Source Search;Alarm;T? change;;-14866549;-42327956;325.89;1.11;0.166;0.065;725.9;414.2;0.2;0;False;0.0;0.039;--;8.0;BKG;104.367;29.13;0.005;False;90-2669 keV;7.0;0
2017-05-30 14:48:47.106;Source Search;Alarm;T? change;;-5588210;-40881911;325.89;1.11;0.161;0.065;724.5;414.2;0.2;0;False;0.0;0.031;--;8.0;BKG;105.146;29.13;0.005;False;90-2669 keV;7.0;0
2017-05-30 14:48:48.028;Source Search;Alarm;T? change;;-9995756;-49241950;325.89;1.11;0.163;0.065;709.7;414.2;0.1;0;False;0.0;0.025;--;8.0;BKG;106.042;29.13;0.005;False;90-2669 keV;7.0;1
2017-05-30 14:48:48.803;Source Search;Alarm;T? change;;-2403340;-50001328;325.89;1.11;0.164;0.065;710.2;414.2;0.1;0;False;0.0;0.02;--;8.0;BKG;106.835;29.13;0.005;False;90-2669 keV;7.0;0
2017-05-30 14:48:49.595;Source Search;Alarm;T? change;;-3676090;-46743254;325.89;1.11;0.177;0.065;718.4;414.2;0.1;0;False;1.3;0.169;--;8.0;BKG;107.605;29.13;0.005;False;90-2669 keV;7.0;0
2017-05-30 14:48:50.574;Source Search;Alarm;T? change;;-3539871;-48923411;325.89;1.11;0.183;0.065;718.9;414.2;0.1;0;False;0.0;0.135;--;8.0;BKG;108.594;29.13;0.005;False;90-2669 keV;7.0;1
2017-05-30 14:48:51.365;Source Search;Alarm;T? change;;-5032308;-49979378;325.89;1.11;0.176;0.065;705.5;414.2;0.1;0;False;1.3;0.259;--;8.0;BKG;109.374;29.25;0.005;False;90-2669 keV;7.0;0
2017-05-30 14:48:52.140;Source Search;Alarm;T? change;;-7938082;-42938615;325.89;1.11;0.182;0.065;701.0;414.2;0.0;0;False;0.0;0.207;--;8.0;BKG;110.162;29.25;0.005;False;90-2669 keV;7.0;1
2017-05-30 14:48:52.906;Source Search;Alarm;T? change;;-6837803;-36127804;325.89;1.11;0.175;0.065;697.4;414.2;0.0;0;False;0.0;0.166;--;8.0;BKG;110.94;29.25;0.005;False;90-2669 keV;7.0;1
2017-05-30 14:48:54.438;Source Search;Alarm;T? change;;-9314247;-44826824;325.89;1.11;0.178;0.065;724.1;414.2;0.0;0;False;1.3;0.26;--;8.0;BKG;112.472;29.25;0.005;False;90-2669 keV;7.0;0
2017-05-30 14:48:55.969;Source Search;Alarm;T? change;;-9691553;-47446087;325.89;1.11;0.172;0.065;720.6;414.2;0.0;0;False;0.0;0.166;--;8.0;BKG;113.99;29.25;0.005;False;90-2670 keV;7.0;1
2017-05-30 14:48:56.725;Source Search;Alarm;T? change;;-1717732;-48605443;325.89;1.11;0.173;0.065;741.3;414.2;0.0;0;False;0.0;0.133;--;8.0;BKG;114.765;29.25;0.005;False;90-2670 keV;7.0;1
2017-05-30 14:48:57.467;Source Search;Alarm;T? change;;-6448485;-50093476;325.89;1.11;0.173;0.065;733.3;414.2;0.0;0;False;0.0;0.106;--;8.0;BKG;115.518;29.25;0.005;False;90-2670 keV;7.0;0
2017-05-30 14:48:58.854;Source Search;Alarm;T? change;;-8282348;-41789736;325.89;1.11;0.17;0.065;720.9;414.2;0.0;0;False;0.0;0.085;--;8.0;BKG;116.813;29.25;0.005;False;90-2670 keV;7.0;1
2017-05-30 14:49:00.193;Source Search;Alarm;T? change;;-11603679;-41181047;210.51;0.56;0.177;0.065;728.2;414.2;0.0;0;False;0.0;0.068;--;8.0;BKG;117.649;29.25;0.005;False;90-2670 keV;7.0;0
2017-05-30 14:49:01.990;Source Search;Alarm;T? change;;-11608459;-45703755;210.51;0.56;0.179;0.065;735.0;414.2;0.0;0;False;0.0;0.054;--;8.0;BKG;119.741;29.38;0.005;False;90-2671 keV;7.0;0
2017-05-30 14:49:02.539;Source Search;Alarm;T? change;;-7263232;-49785805;210.51;0.56;0.176;0.065;742.3;414.2;0.0;0;False;0.0;0.044;--;8.0;BKG;120.58;29.38;0.006;False;90-2671 keV;7.0;1
2017-05-30 14:49:03.110;Source Search;Alarm;T? change;;-8594945;-38882616;210.51;0.56;0.17;0.065;713.4;414.2;0.0;0;False;1.8;0.25;--;8.0;BKG;121.128;29.38;0.006;False;90-2671 keV;7.0;0
2017-05-30 14:49:03.660;Source Search;Alarm;T? change;;-12467166;-41039278;210.51;0.56;0.172;0.065;714.9;414.2;0.0;0;False;0.0;0.2;--;8.0;BKG;121.7;29.38;0.006;False;90-2671 keV;7.0;1
2017-05-30 14:49:04.178;Source Search;Alarm;T? change;;-5708222;-48802222;210.51;0.56;0.175;0.065;720.5;414.2;0.0;0;False;0.0;0.16;--;8.0;BKG;122.248;29.38;0.006;False;90-2671 keV;7.0;0
2017-05-30 14:49:04.712;Source Search;Alarm;T? change;;-1574289;-47104218;210.51;0.56;0.175;0.065;733.7;414.2;0.0;0;False;0.0;0.128;--;8.0;BKG;122.766;29.38;0.006;False;90-2671 keV;7.0;0
2017-05-30 14:49:05.234;Source Search;Alarm;T? change;;-13597911;-39679244;210.51;0.56;0.183;0.065;726.9;414.2;0.0;0;False;0.0;0.102;--;8.0;BKG;123.299;29.38;0.006;False;90-2671 keV;7.0;0
2017-05-30 14:49:06.311;Source Search;Alarm;T? change;;-9661536;-46851115;210.51;0.56;0.175;0.065;731.9;414.2;0.0;0;False;0.0;0.065;--;8.0;BKG;124.375;29.38;0.006;False;90-2671 keV;7.0;0
2017-05-30 14:49:06.846;Source Search;Alarm;T? change;;-7764262;-41489046;210.51;0.56;0.171;0.065;738.0;414.2;0.0;0;False;0.0;0.052;--;8.0;BKG;124.908;29.38;0.006;False;90-2671 keV;7.0;0
2017-05-30 14:49:07.362;Source Search;Alarm;T? change;;-6129165;-44653779;210.51;0.56;0.168;0.065;718.9;414.2;0.0;0;False;0.0;0.042;--;8.0;BKG;125.433;29.38;0.006;False;90-2671 keV;7.0;1
2017-05-30 14:49:09.173;Source Search;Alarm;T? change;;-5276263;-38533226;210.51;0.56;0.178;0.065;710.0;414.2;0.2;0;False;0.0;0.021;--;8.0;BKG;127.22;29.38;0.006;False;90-2681 keV;7.0;1
2017-05-30 14:49:09.687;Source Search;Alarm;T? change;;-5224874;-47786586;210.51;0.56;0.17;0.065;717.9;414.2;0.1;0;False;0.0;0.017;--;8.0;BKG;127.751;29.38;0.006;False;90-2681 keV;7.0;0
2017-05-30 14:49:10.206;Source Search;Alarm;T? change;;-10113078;-47298327;210.51;0.56;0.161;0.065;698.3;414.2;0.1;0;False;0.0;0.014;--;8.0;BKG;128.275;29.38;0.006;False;90-2681 keV;7.0;0
2017-05-30 14:49:10.713;Source Search;Alarm;T? change;;-7792975;-49424756;210.51;0.56;0.163;0.065;709.7;414.2;0.1;0;False;0.0;0.011;--;8.0;BKG;128.787;29.38;0.006;False;90-2681 keV;7.0;0
2017-05-30 14:49:12.175;Source Search;Alarm;T? change;;-5660943;-49174555;210.51;0.56;0.171;0.065;741.9;414.2;0.1;0;False;0.0;0.007;--;8.0;BKG;130.18;29.5;0.006;False;90-2682 keV;7.0;1
2017-05-30 14:49:12.694;Source Search;Alarm;T? change;;-9653502;-40589713;210.51;0.56;0.165;0.065;737.4;414.2;0.0;0;False;0.0;0.006;--;8.0;BKG;130.755;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:13.851;Source Search;Alarm;T? change;;-8481258;-37219545;210.51;0.56;0.159;0.065;712.6;414.2;0.0;0;False;0.0;0.004;--;8.0;BKG;131.851;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:14.456;Source Search;Alarm;T? change;;-10051651;-49328432;210.51;0.56;0.164;0.065;710.5;414.2;0.0;0;False;0.0;0.003;--;8.0;BKG;132.469;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:15.019;Source Search;Alarm;T? change;;-12404234;-39772969;210.51;0.56;0.166;0.065;688.6;414.2;0.0;0;False;0.0;0.002;--;8.0;BKG;133.032;29.5;0.006;False;90-2682 keV;7.0;1
2017-05-30 14:49:15.557;Source Search;Alarm;T? change;;-15115231;-42834172;210.51;0.56;0.163;0.065;703.4;414.2;0.0;0;False;1.8;0.21;--;8.0;BKG;133.597;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:16.095;Source Search;Alarm;T? change;;-8222715;-45960443;210.51;0.56;0.155;0.065;690.5;414.2;0.0;0;False;0.0;0.168;--;8.0;BKG;134.133;29.5;0.006;False;90-2682 keV;7.0;1
2017-05-30 14:49:16.645;Source Search;Alarm;T? change;;-3595431;-43947238;210.51;0.56;0.156;0.065;671.0;414.2;0.0;0;False;1.9;0.353;--;8.0;BKG;134.672;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:17.164;Source Search;Alarm;T? change;;-8606843;-42579713;210.51;0.56;0.17;0.065;685.0;414.2;0.0;0;False;0.0;0.282;--;8.0;BKG;135.221;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:17.708;Source Search;Alarm;T? change;;-7937469;-48873365;210.51;0.56;0.166;0.065;691.6;414.2;0.0;0;False;0.0;0.226;--;8.0;BKG;135.767;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:18.227;Source Search;Alarm;T? change;;-7690948;-46891979;210.51;0.56;0.17;0.065;712.6;414.2;0.0;0;False;0.0;0.181;--;8.0;BKG;136.283;29.5;0.006;False;90-2682 keV;7.0;1
2017-05-30 14:49:18.756;Source Search;Alarm;T? change;;-10004054;-44074887;210.51;0.56;0.181;0.065;700.2;414.2;0.0;0;False;0.0;0.144;--;8.0;BKG;136.8;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:19.968;Source Search;Alarm;T? change;;-10230572;-41116279;210.51;0.56;0.172;0.065;713.9;414.2;0.0;0;False;0.0;0.092;--;8.0;BKG;138.017;29.5;0.006;False;90-2682 keV;7.0;1
2017-05-30 14:49:20.512;Source Search;Alarm;T? change;;-11272961;-43006465;58.06;0.22;0.165;0.065;707.1;414.2;0.0;0;False;0.0;0.074;--;8.0;BKG;138.542;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:21.052;Source Search;Alarm;T? change;;-10353930;-44823348;58.06;0.22;0.163;0.065;709.1;414.2;0.0;0;False;0.0;0.059;--;8.0;BKG;139.083;29.5;0.006;False;90-2682 keV;7.0;1
2017-05-30 14:49:22.144;Source Search;Alarm;T? change;;-11154716;-38664640;58.06;0.22;0.161;0.065;690.9;414.2;0.0;0;False;0.0;0.038;--;8.0;BKG;140.163;29.5;0.006;False;90-2682 keV;7.0;0
2017-05-30 14:49:23.563;Source Search;Alarm;T? change;;-10218054;-41213208;58.06;0.22;0.162;0.065;694.3;414.2;0.0;0;False;1.1;0.156;--;8.0;BKG;141.61;29.63;0.007;False;90-2682 keV;7.0;0
2017-05-30 14:49:24.119;Source Search;Alarm;T? change;;-7515548;-38464464;58.06;0.22;0.172;0.065;704.8;414.2;0.0;0;False;0.0;0.124;--;8.0;BKG;142.131;29.63;0.007;False;90-2682 keV;7.0;1
2017-05-30 14:49:24.656;Source Search;Alarm;T? change;;-10779667;-46810031;58.06;0.22;0.165;0.065;699.0;414.2;0.0;0;False;0.0;0.1;--;8.0;BKG;142.687;29.63;0.007;False;90-2682 keV;7.0;1
2017-05-30 14:49:25.198;Source Search;Alarm;T? change;;-7088803;-40896363;58.06;0.22;0.15;0.065;664.4;414.2;0.4;0;False;0.0;0.08;--;8.0;BKG;143.225;29.63;0.007;False;90-2682 keV;7.0;0
2017-05-30 14:49:26.289;Source Search;Alarm;T? change;;-6893373;-41434507;58.06;0.22;0.165;0.065;691.3;414.2;0.2;0;False;0.0;0.051;--;8.0;BKG;144.315;29.63;0.007;False;90-2682 keV;7.0;0
2017-05-30 14:49:26.869;Source Search;Alarm;T? change;;-9235739;-43925914;45.3;0.21;0.167;0.065;686.5;414.2;0.2;0;False;0.0;0.041;--;8.0;BKG;144.86;29.63;0.007;False;90-2682 keV;7.0;0
2017-05-30 14:49:28.160;Source Search;Alarm;T? change;;-4456948;-41742623;45.3;0.21;0.162;0.065;675.4;414.2;0.2;0;False;0.0;0.033;--;8.0;BKG;146.164;29.63;0.007;False;90-2682 keV;7.0;1
2017-05-30 14:49:29.428;Source Search;Alarm;T? change;;-14884014;-43044204;45.3;0.21;0.153;0.065;678.6;414.2;0.4;0;False;0.0;0.021;--;8.0;BKG;147.421;29.63;0.007;False;90-2682 keV;7.0;1
2017-05-30 14:49:31.167;Source Search;Alarm;T? change;;-14235189;-42291911;45.3;0.21;0.17;0.065;690.6;414.2;0.2;0;False;1.8;0.38;--;8.0;BKG;149.171;29.63;0.007;False;90-2682 keV;7.0;0
2017-05-30 14:49:31.739;Source Search;Alarm;T? change;;-2805106;-47498610;45.3;0.21;0.168;0.065;674.8;414.2;0.2;0;False;0.0;0.304;--;8.0;BKG;149.729;29.63;0.007;False;90-2682 keV;7.0;1
2017-05-30 14:49:32.320;Source Search;Alarm;T? change;;-4856832;-46893065;45.3;0.21;0.18;0.065;678.1;414.2;0.1;0;False;1.7;0.449;--;8.0;BKG;150.302;29.63;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:32.888;Source Search;Alarm;T? change;;-3753852;-41181059;45.3;0.21;0.174;0.065;655.8;414.2;0.1;0;False;0.0;0.359;--;8.0;BKG;150.885;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:33.461;Source Search;Alarm;T? change;;-5028949;-49430223;45.3;0.21;0.177;0.065;698.0;414.2;0.1;0;False;1.8;0.495;--;8.0;BKG;151.45;29.75;0.007;False;90-2681 keV;7.0;1
2017-05-30 14:49:34.009;Source Search;Alarm;T? change;;-8479007;-45533916;45.3;0.21;0.177;0.065;700.3;414.2;0.1;0;False;0.0;0.396;--;8.0;BKG;152.021;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:34.561;Source Search;Alarm;T? change;;-11356926;-44857655;45.3;0.21;0.179;0.065;713.7;414.2;0.1;0;False;1.8;0.531;--;8.0;BKG;152.57;29.75;0.007;False;90-2681 keV;7.0;1
2017-05-30 14:49:36.014;Source Search;Alarm;T? change;;-6427668;-45359444;167.62;1.8;0.183;0.065;709.6;414.2;0.0;0;False;0.0;0.34;--;8.0;BKG;154.02;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:36.555;Source Search;Alarm;T? change;;-8225182;-37626238;167.62;1.8;0.178;0.065;698.2;414.2;0.0;0;False;0.0;0.272;--;8.0;BKG;154.574;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:37.103;Source Search;Alarm;T? change;;-12378343;-48472585;167.62;1.8;0.181;0.065;722.5;414.2;0.0;0;False;0.0;0.218;--;8.0;BKG;155.113;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:37.638;Source Search;Alarm;T? change;;-6413310;-37342978;167.62;1.8;0.166;0.065;694.6;414.2;0.0;0;False;0.0;0.174;--;8.0;BKG;155.661;29.75;0.007;False;90-2681 keV;7.0;1
2017-05-30 14:49:38.178;Source Search;Alarm;T? change;;-6558405;-39038530;167.62;1.8;0.171;0.065;689.8;414.2;0.0;0;False;0.0;0.139;--;8.0;BKG;156.196;29.75;0.007;False;90-2681 keV;7.0;1
2017-05-30 14:49:38.717;Source Search;Alarm;T? change;;-11263312;-46535038;167.62;1.8;0.168;0.065;697.1;414.2;0.0;0;False;0.0;0.111;--;8.0;BKG;156.735;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:39.775;Source Search;Alarm;T? change;;-11208402;-43028714;167.62;1.8;0.188;0.065;730.1;414.2;0.0;0;False;1.9;0.293;--;8.0;BKG;157.804;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:40.311;Source Search;Alarm;T? change;;-14541988;-42181433;167.62;1.8;0.189;0.065;728.8;414.2;0.0;0;False;0.0;0.234;--;8.0;BKG;158.333;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:41.627;Source Search;Alarm;T? change;;-12266327;-45736088;167.62;1.8;0.208;0.065;774.8;414.2;0.0;0;False;0.0;0.15;--;8.0;BKG;159.619;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:42.191;Source Search;Alarm;T? change;;-7594866;-42917385;167.62;1.8;0.213;0.065;772.0;414.2;0.0;0;False;0.0;0.12;--;8.0;BKG;160.182;29.75;0.007;False;90-2681 keV;7.0;1
2017-05-30 14:49:42.744;Source Search;Alarm;T? change;;-8603042;-41501164;167.62;1.8;0.22;0.065;792.9;414.2;0.0;0;False;0.0;0.096;--;8.0;BKG;160.744;29.75;0.007;False;90-2681 keV;7.0;0
2017-05-30 14:49:46.492;Source Search;Alarm;T? change;;-4055630;-42661714;167.62;1.8;0.23;0.065;833.3;414.2;0.1;0;False;0.0;0.061;--;8.0;BKG;164.497;29.81;0.008;False;90-2681 keV;7.0;0
2017-05-30 14:49:47.043;Source Search;Alarm;ID BKG old;;-11653270;-40936329;167.62;1.8;0.232;0.065;826.9;414.2;0.1;0;False;0.0;0.049;--;8.0;BKG;165.04;29.81;0.008;False;89-2681 keV;7.0;1
2017-05-30 14:49:47.718;Source Search;Alarm;ID BKG old;;-1802918;-49505371;167.62;1.8;0.213;0.065;811.5;414.2;0.1;0;False;0.0;0.039;--;8.0;BKG;165.695;29.81;0.008;False;89-2681 keV;7.0;0
2017-05-30 14:49:48.269;Source Search;Alarm;ID BKG old;;-6532328;-43984061;167.62;1.8;0.216;0.065;833.5;414.2;0.1;0;False;1.7;0.237;--;8.0;BKG;166.267;29.81;0.008;False;89-2681 keV;7.0;0
2017-05-30 14:49:48.817;Source Search;Alarm;ID BKG old;;-7103276;-39975263;167.62;1.8;0.223;0.065;861.1;414.2;0.1;0;False;0.0;0.19;--;8.0;BKG;166.817;29.81;0.008;False;89-2681 keV;7.0;1
2017-05-30 14:49:49.366;Source Search;Alarm;ID BKG old;;-7955754;-39093203;167.62;1.8;0.231;0.065;849.2;414.2;0.0;0;False;1.8;0.366;--;8.0;BKG;167.366;29.81;0.008;False;90-2681 keV;7.0;0
2017-05-30 14:49:50.816;Source Search;Alarm;ID BKG old;;-7155912;-39659561;167.62;1.8;0.249;0.065;892.3;414.2;0.0;0;False;0.0;0.293;--;8.0;BKG;168.372;29.81;0.008;False;90-2681 keV;7.0;1
2017-05-30 14:49:51.759;Source Search;Alarm;ID BKG old;;-13747984;-45797911;167.62;1.8;0.267;0.065;944.6;414.2;0.0;0;False;0.0;0.234;--;8.0;BKG;169.364;29.81;0.008;False;90-2681 keV;7.0;1
2017-05-30 14:49:52.350;Source Search;Alarm;ID BKG old;;-6419315;-37554257;167.62;1.8;0.299;0.065;1039.6;414.2;0.0;0;False;1.1;0.312;--;8.0;BKG;170.306;29.81;0.008;False;90-2681 keV;7.0;0
2017-05-30 14:49:52.951;Source Search;Alarm;ID BKG old;;-4172510;-39867775;167.62;1.8;0.342;0.065;1151.8;414.2;0.4;0;False;0.0;0.25;--;8.0;BKG;170.896;29.81;0.008;False;89-2681 keV;7.0;0
2017-05-30 14:49:54.144;Source Search;Alarm;ID BKG old;;-9731966;-48519264;167.62;1.8;0.428;0.065;1348.1;414.2;0.6;0;False;0.0;0.16;--;8.0;BKG;172.093;29.94;0.008;False;89-2681 keV;7.0;1
2017-05-30 14:49:54.774;Source Search;Alarm;ID BKG old;;-9220647;-48924967;162.77;1.68;0.474;0.065;1474.1;414.2;0.5;0;False;0.0;0.128;--;8.0;BKG;172.693;29.94;0.008;False;89-2681 keV;7.0;1
2017-05-30 14:49:56.325;Source Search;Alarm;ID BKG old;;-9054534;-36626824;162.77;1.68;0.63;0.065;1823.3;414.2;0.3;0;False;0.0;0.363;--;8.0;BKG;174.297;29.94;0.009;False;Co-60;8.0;1
2017-05-30 14:49:58.093;Source Search;Alarm;ID BKG old;;-15382373;-41531234;162.77;1.68;1.623;0.065;3957.1;414.2;0.4;0;False;5.2;1.408;--;8.0;BKG;176.076;29.94;0.009;False;Co-60;10.0;1
2017-05-30 14:49:59.258;Source Search;Alarm;ID BKG old;;-3366055;-48783563;162.77;1.68;2.449;0.065;5605.0;414.2;0.3;0;False;1.7;1.429;--;8.0;BKG;177.235;29.94;0.01;False;Co-60;10.0;1
2017-05-30 14:49:59.857;Source Search;Alarm;ID BKG old;;-8984171;-46146024;162.77;1.68;2.708;0.065;6128.2;414.2;0.2;0;False;3.4;1.549;--;8.0;BKG;177.814;29.94;0.011;False;Co-60;10.0;0
2017-05-30 14:50:00.599;Source Search;Alarm;ID BKG old;;-8797049;-43707566;162.77;1.68;2.87;0.065;6468.6;414.2;0.2;0;False;2.7;1.551;--;8.0;BKG;178.567;29.94;0.012;False;Co-60;10.0;0
